 -1.635206183E-002 -1.558701059E-002 -1.481497624E-002 -1.403492522E-002 -1.324849878E-002
 -1.245596062E-002 -1.165646037E-002 -1.085147057E-002 -1.004126063E-002 -9.225165998E-003
 -8.404485523E-003 -7.579493274E-003 -6.749712446E-003 -5.916263843E-003 -5.079425165E-003
 -4.238908541E-003 -3.395653081E-003 -2.549939060E-003 -1.701668012E-003 -8.515943989E-004
 0.000000000E+000 -4.025000000E-002 -4.024028800E-002 -4.021439269E-002 -4.017232270E-002
 -4.011086325E-002 -4.003326941E-002 -3.993956704E-002 -3.982657868E-002 -3.969756221E-002
 -3.955256063E-002 -3.938844510E-002 -3.920846468E-002 -3.901267936E-002 -3.879802001E-002
 -3.856771535E-002 -3.832184210E-002 -3.805740172E-002 -3.777759109E-002 -3.748250340E-002
 -3.716922128E-002 -3.684089843E-002 -3.649764414E-002 -3.613663251E-002 -3.576096285E-002
 -3.537076015E-002 -3.496329992E-002 -3.454161611E-002 -3.410584891E-002 -3.365338481E-002
 -3.318718165E-002 -3.270739429E-002 -3.221152935E-002 -3.170245810E-002 -3.118034950E-002
 -3.064283894E-002 -3.009270104E-002 -2.953011819E-002 -2.895286275E-002 -2.836360295E-002
 -2.776253390E-002 -2.714757262E-002 -2.652127157E-002 -2.588383786E-002 -2.523334029E-002
 -2.457220664E-002 -2.390065525E-002 -2.321691321E-002 -2.252327521E-002 -2.181996998E-002
 -2.110538885E-002 -2.038168550E-002 -1.964909818E-002 -1.890618777E-002 -1.815495955E-002
 -1.739566038E-002 -1.662702539E-002 -1.585090463E-002 -1.506755262E-002 -1.427588275E-002
 -1.347758361E-002 -1.267291645E-002 -1.186097622E-002 -1.104328445E-002 -1.022010809E-002
 -9.390726345E-003 -8.556488679E-003 -7.717666768E-003 -6.873725978E-003 -6.025839400E-003
 -5.174282392E-003 -4.318707753E-003 -3.460108524E-003 -2.598762705E-003 -1.734511076E-003
 -8.681636434E-004 0.000000000E+000 -4.080000000E-002 -4.079019604E-002 -4.076405545E-002
 -4.072158678E-002 -4.065954432E-002 -4.058121360E-002 -4.048662018E-002 -4.037255528E-002
 -4.024230717E-002 -4.009591838E-002 -3.993022816E-002 -3.974851611E-002 -3.955084153E-002
 -3.933410271E-002 -3.910155913E-002 -3.885328665E-002 -3.858625335E-002 -3.830368723E-002
 -3.800568044E-002 -3.768928131E-002 -3.735767517E-002 -3.701097007E-002 -3.664630482E-002
 -3.626681096E-002 -3.587261208E-002 -3.546094727E-002 -3.503488345E-002 -3.459455925E-002
 -3.413732353E-002 -3.366616796E-002 -3.318124569E-002 -3.268002439E-002 -3.216541016E-002
 -3.163757008E-002 -3.109409922E-002 -3.053780810E-002 -2.996887712E-002 -2.938503686E-002
 -2.878899261E-002 -2.818093738E-002 -2.755874492E-002 -2.692500598E-002 -2.627992551E-002
 -2.562152744E-002 -2.495227921E-002 -2.427239691E-002 -2.358006115E-002 -2.287760772E-002
 -2.216526301E-002 -2.144137026E-002 -2.070812572E-002 -1.996576525E-002 -1.921280000E-002
 -1.845127936E-002 -1.768144777E-002 -1.690198895E-002 -1.611479866E-002 -1.532012900E-002
 -1.451684028E-002 -1.370666845E-002 -1.288987229E-002 -1.206549207E-002 -1.123509832E-002
 -1.039895556E-002 -9.556286691E-003 -8.708491834E-003 -7.855840262E-003 -6.997739509E-003
 -6.135414958E-003 -5.269139618E-003 -4.398506965E-003 -3.524563967E-003 -2.647586349E-003
 -1.767354140E-003 -8.847328878E-004 0.000000000E+000 -4.135000000E-002 -4.134010407E-002
 -4.131371821E-002 -4.127085086E-002 -4.120822539E-002 -4.112915779E-002 -4.103367333E-002
 -4.091853188E-002 -4.078705213E-002 -4.063927613E-002 -4.047201122E-002 -4.028856754E-002
 -4.008900369E-002 -3.987018541E-002 -3.963540291E-002 -3.938473120E-002 -3.911510498E-002
 -3.882978337E-002 -3.852885747E-002 -3.820934134E-002 -3.787445191E-002 -3.752429601E-002
 -3.715597713E-002 -3.677265907E-002 -3.637446401E-002 -3.595859461E-002 -3.552815078E-002
 -3.508326959E-002 -3.462126225E-002 -3.414515427E-002 -3.365509709E-002 -3.314851944E-002
 -3.262836221E-002 -3.209479066E-002 -3.154535951E-002 -3.098291516E-002 -3.040763605E-002
 -2.981721097E-002 -2.921438226E-002 -2.859934087E-002 -2.796991721E-002 -2.732874039E-002
 -2.667601316E-002 -2.600971458E-002 -2.533235178E-002 -2.464413856E-002 -2.394320908E-002
 -2.323194023E-002 -2.251055604E-002 -2.177735166E-002 -2.103456594E-002 -2.028243233E-002
 -1.951941223E-002 -1.874759917E-002 -1.796723516E-002 -1.717695250E-002 -1.637869270E-002
 -1.557270538E-002 -1.475779781E-002 -1.393575328E-002 -1.310682812E-002 -1.227000792E-002
 -1.142691219E-002 -1.057780302E-002 -9.721847037E-003 -8.860494990E-003 -7.994013756E-003
 -7.121753041E-003 -6.244990516E-003 -5.363996845E-003 -4.478306176E-003 -3.589019410E-003
 -2.696409993E-003 -1.800197204E-003 -9.013021322E-004 0.000000000E+000 -4.190000000E-002
 -4.189001211E-002 -4.186338097E-002 -4.182011493E-002 -4.175690646E-002 -4.167710198E-002
 -4.158072648E-002 -4.146450847E-002 -4.133179709E-002 -4.118263387E-002 -4.101379428E-002
 -4.082861897E-002 -4.062716586E-002 -4.040626810E-002 -4.016924669E-002 -3.991617575E-002
 -3.964395660E-002 -3.935587951E-002 -3.905203451E-002 -3.872940137E-002 -3.839122865E-002
 -3.803762194E-002 -3.766564944E-002 -3.727850718E-002 -3.687631594E-002 -3.645624196E-002
 -3.602141812E-002 -3.557197993E-002 -3.510520096E-002 -3.462414057E-002 -3.412894849E-002
 -3.361701448E-002 -3.309131426E-002 -3.255201123E-002 -3.199661979E-002 -3.142802222E-002
 -3.084639498E-002 -3.024938508E-002 -2.963977191E-002 -2.901774435E-002 -2.838108950E-002
 -2.773247480E-002 -2.707210081E-002 -2.639790172E-002 -2.571242435E-002 -2.501588022E-002
 -2.430635702E-002 -2.358627273E-002 -2.285584908E-002 -2.211333307E-002 -2.136100616E-002
 -2.059909941E-002 -1.982602446E-002 -1.904391898E-002 -1.825302255E-002 -1.745191606E-002
 -1.664258674E-002 -1.582528176E-002 -1.499875534E-002 -1.416483811E-002 -1.332378395E-002
 -1.247452378E-002 -1.161872607E-002 -1.075665049E-002 -9.887407383E-003 -9.012498145E-003
 -8.132187250E-003 -7.245766572E-003 -6.354566074E-003 -5.458854071E-003 -4.558105388E-003
 -3.653474853E-003 -2.745233638E-003 -1.833040268E-003 -9.178713766E-004 0.000000000E+000
 -4.245000000E-002 -4.243992014E-002 -4.241304374E-002 -4.236937901E-002 -4.230558753E-002
 -4.222504618E-002 -4.212777963E-002 -4.201048507E-002 -4.187654205E-002 -4.172599162E-002
 -4.155557735E-002 -4.136867040E-002 -4.116532802E-002 -4.094235080E-002 -4.070309047E-002
 -4.044762030E-002 -4.017280823E-002 -3.988197566E-002 -3.957521155E-002 -3.924946140E-002
 -3.890800539E-002 -3.855094788E-002 -3.817532176E-002 -3.778435529E-002 -3.737816787E-002
 -3.695388930E-002 -3.651468545E-002 -3.606069027E-002 -3.558913968E-002 -3.510312688E-002
 -3.460279989E-002 -3.408550953E-002 -3.355426632E-002 -3.300923181E-002 -3.244788008E-002
 -3.187312928E-002 -3.128515391E-002 -3.068155919E-002 -3.006516157E-002 -2.943614784E-002
 -2.879226180E-002 -2.813620920E-002 -2.746818846E-002 -2.678608886E-002 -2.609249691E-002
 -2.538762188E-002 -2.466950496E-002 -2.394060524E-002 -2.320114211E-002 -2.244931448E-002
 -2.168744638E-002 -2.091576649E-002 -2.013263670E-002 -1.934023880E-002 -1.853880994E-002
 -1.772687962E-002 -1.690648077E-002 -1.607785814E-002 -1.523971287E-002 -1.439392294E-002
 -1.354073979E-002 -1.267903963E-002 -1.181053994E-002 -1.093549795E-002 -1.005296773E-002
 -9.164501301E-003 -8.270360744E-003 -7.369780104E-003 -6.464141632E-003 -5.553711298E-003
 -4.637904600E-003 -3.717930296E-003 -2.794057282E-003 -1.865883332E-003 -9.344406210E-004
 0.000000000E+000 -4.300000000E-002 -4.298982818E-002 -4.296270650E-002 -4.291864309E-002
 -4.285426860E-002 -4.277299037E-002 -4.267483278E-002 -4.255646167E-002 -4.242128701E-002
 -4.226934936E-002 -4.209736041E-002 -4.190872182E-002 -4.170349019E-002 -4.147843350E-002
 -4.123693425E-002 -4.097906484E-002 -4.070165986E-002 -4.040807180E-002 -4.009838858E-002
 -3.976952143E-002 -3.942478213E-002 -3.906427381E-002 -3.868499407E-002 -3.829020340E-002
 -3.788001980E-002 -3.745153665E-002 -3.700795278E-002 -3.654940061E-002 -3.607307840E-002
 -3.558211319E-002 -3.507665130E-002 -3.455400458E-002 -3.401721837E-002 -3.346645239E-002
 -3.289914036E-002 -3.231823634E-002 -3.172391284E-002 -3.111373330E-002 -3.049055122E-002
 -2.985455132E-002 -2.920343409E-002 -2.853994361E-002 -2.786427611E-002 -2.717427601E-002
 -2.647256948E-002 -2.575936353E-002 -2.503265289E-002 -2.429493775E-002 -2.354643514E-002
 -2.278529589E-002 -2.201388660E-002 -2.123243357E-002 -2.043924893E-002 -1.963655861E-002
 -1.882459733E-002 -1.800184318E-002 -1.717037481E-002 -1.633043452E-002 -1.548067040E-002
 -1.462300777E-002 -1.375769562E-002 -1.288355548E-002 -1.200235382E-002 -1.111434542E-002
 -1.021852808E-002 -9.316504456E-003 -8.408534239E-003 -7.493793636E-003 -6.573717190E-003
 -5.648568524E-003 -4.717703812E-003 -3.782385739E-003 -2.842880927E-003 -1.898726396E-003
 -9.510098655E-004 0.000000000E+000 -4.355000000E-002 -4.353973622E-002 -4.351236926E-002
 -4.346790717E-002 -4.340294967E-002 -4.332093456E-002 -4.322188592E-002 -4.310243826E-002
 -4.296603197E-002 -4.281270711E-002 -4.263914347E-002 -4.244877325E-002 -4.224165235E-002
 -4.201451619E-002 -4.177077804E-002 -4.151050939E-002 -4.123051149E-002 -4.093416794E-002
 -4.062156562E-002 -4.028958146E-002 -3.994155887E-002 -3.957759974E-002 -3.919466638E-002
 -3.879605151E-002 -3.838187173E-002 -3.794918399E-002 -3.750122012E-002 -3.703811095E-002
 -3.655701712E-002 -3.606109950E-002 -3.555050270E-002 -3.502249962E-002 -3.448017042E-002
 -3.392367297E-002 -3.335040065E-002 -3.276334340E-002 -3.216267177E-002 -3.154590741E-002
 -3.091594088E-002 -3.027295481E-002 -2.961460638E-002 -2.894367802E-002 -2.826036375E-002
 -2.756246315E-002 -2.685264205E-002 -2.613110519E-002 -2.539580083E-002 -2.464927026E-002
 -2.389172818E-002 -2.312127729E-002 -2.234032682E-002 -2.154910065E-002 -2.074586116E-002
 -1.993287842E-002 -1.911038472E-002 -1.827680674E-002 -1.743426885E-002 -1.658301090E-002
 -1.572162794E-002 -1.485209260E-002 -1.397465145E-002 -1.308807133E-002 -1.219416769E-002
 -1.129319288E-002 -1.038408842E-002 -9.468507612E-003 -8.546707733E-003 -7.617807167E-003
 -6.683292747E-003 -5.743425751E-003 -4.797503024E-003 -3.846841182E-003 -2.891704571E-003
 -1.931569460E-003 -9.675791099E-004 0.000000000E+000 -4.410000000E-002 -4.408964425E-002
 -4.406203202E-002 -4.401717124E-002 -4.395163074E-002 -4.386887875E-002 -4.376893907E-002
 -4.364841486E-002 -4.351077693E-002 -4.335606486E-002 -4.318092653E-002 -4.298882468E-002
 -4.277981451E-002 -4.255059889E-002 -4.230462182E-002 -4.204195394E-002 -4.175936311E-002
 -4.146026408E-002 -4.114474266E-002 -4.080964149E-002 -4.045833560E-002 -4.009092568E-002
 -3.970433869E-002 -3.930189962E-002 -3.888372366E-002 -3.844683133E-002 -3.799448745E-002
 -3.752682129E-002 -3.704095584E-002 -3.654008580E-002 -3.602435410E-002 -3.549099467E-002
 -3.494312248E-002 -3.438089355E-002 -3.380166094E-002 -3.320845046E-002 -3.260143070E-002
 -3.197808152E-002 -3.134133053E-002 -3.069135829E-002 -3.002577868E-002 -2.934741243E-002
 -2.865645140E-002 -2.795065029E-002 -2.723271462E-002 -2.650284685E-002 -2.575894877E-002
 -2.500360276E-002 -2.423702121E-002 -2.345725870E-002 -2.266676704E-002 -2.186576773E-002
 -2.105247339E-002 -2.022919823E-002 -1.939617211E-002 -1.855177029E-002 -1.769816288E-002
 -1.683558728E-002 -1.596258547E-002 -1.508117743E-002 -1.419160728E-002 -1.329258719E-002
 -1.238598156E-002 -1.147204035E-002 -1.054964877E-002 -9.620510767E-003 -8.684881227E-003
 -7.741820699E-003 -6.792868305E-003 -5.838282978E-003 -4.877302236E-003 -3.911296624E-003
 -2.940528216E-003 -1.964412523E-003 -9.841483543E-004 0.000000000E+000 -4.465000000E-002
 -4.463955229E-002 -4.461169478E-002 -4.456643532E-002 -4.450031181E-002 -4.441682294E-002
 -4.431599222E-002 -4.419439146E-002 -4.405552189E-002 -4.389942260E-002 -4.372270959E-002
 -4.352887611E-002 -4.331797668E-002 -4.308668158E-002 -4.283846560E-002 -4.257339849E-002
 -4.228821474E-002 -4.198636022E-002 -4.166791969E-002 -4.132970152E-002 -4.097511234E-002
 -4.060425161E-002 -4.021401101E-002 -3.980774773E-002 -3.938557559E-002 -3.894447868E-002
 -3.848775478E-002 -3.801553163E-002 -3.752489456E-002 -3.701907211E-002 -3.649820550E-002
 -3.595948971E-002 -3.540607453E-002 -3.483811413E-002 -3.425292122E-002 -3.365355752E-002
 -3.304018964E-002 -3.241025563E-002 -3.176672019E-002 -3.110976178E-002 -3.043695097E-002
 -2.975114684E-002 -2.905253905E-002 -2.833883743E-002 -2.761278718E-002 -2.687458851E-002
 -2.612209670E-002 -2.535793527E-002 -2.458231424E-002 -2.379324011E-002 -2.299320726E-002
 -2.218243481E-002 -2.135908563E-002 -2.052551804E-002 -1.968195950E-002 -1.882673385E-002
 -1.796205692E-002 -1.708816366E-002 -1.620354300E-002 -1.531026227E-002 -1.440856312E-002
 -1.349710304E-002 -1.257779544E-002 -1.165088781E-002 -1.071520911E-002 -9.772513923E-003
 -8.823054721E-003 -7.865834230E-003 -6.902443863E-003 -5.933140204E-003 -4.957101447E-003
 -3.975752067E-003 -2.989351860E-003 -1.997255587E-003 -1.000717599E-003 0.000000000E+000
 -4.520000000E-002 -4.518946033E-002 -4.516135754E-002 -4.511569940E-002 -4.504899288E-002
 -4.496476714E-002 -4.486304537E-002 -4.474036805E-002 -4.460026685E-002 -4.444278035E-002
 -4.426449266E-002 -4.406892754E-002 -4.385613884E-002 -4.362276428E-002 -4.337230938E-002
 -4.310484304E-002 -4.281706637E-002 -4.251245636E-002 -4.219109673E-002 -4.184976155E-002
 -4.149188908E-002 -4.111757755E-002 -4.072368332E-002 -4.031359584E-002 -3.988742752E-002
 -3.944212602E-002 -3.898102212E-002 -3.850424197E-002 -3.800883328E-002 -3.749805842E-002
 -3.697205690E-002 -3.642798476E-002 -3.586902658E-002 -3.529533471E-002 -3.470418151E-002
 -3.409866458E-002 -3.347894857E-002 -3.284242974E-002 -3.219210984E-002 -3.152816526E-002
 -3.084812326E-002 -3.015488125E-002 -2.944862670E-002 -2.872702458E-002 -2.799285975E-002
 -2.724633016E-002 -2.648524464E-002 -2.571226778E-002 -2.492760728E-002 -2.412922151E-002
 -2.331964747E-002 -2.249910189E-002 -2.166569786E-002 -2.082183785E-002 -1.996774689E-002
 -1.910169741E-002 -1.822595096E-002 -1.734074004E-002 -1.644450053E-002 -1.553934710E-002
 -1.462551895E-002 -1.370161889E-002 -1.276960931E-002 -1.182973528E-002 -1.088076946E-002
 -9.924517078E-003 -8.961228215E-003 -7.989847762E-003 -7.012019421E-003 -6.027997431E-003
 -5.036900659E-003 -4.040207510E-003 -3.038175504E-003 -2.030098651E-003 -1.017286843E-003
 0.000000000E+000 -4.575000000E-002 -4.573936836E-002 -4.571102031E-002 -4.566496348E-002
 -4.559767395E-002 -4.551271133E-002 -4.541009851E-002 -4.528634465E-002 -4.514501181E-002
 -4.498613809E-002 -4.480627572E-002 -4.460897897E-002 -4.439430101E-002 -4.415884698E-002
 -4.390615316E-002 -4.363628759E-002 -4.334591800E-002 -4.303855250E-002 -4.271427376E-002
 -4.236982158E-002 -4.200866582E-002 -4.163090348E-002 -4.123335563E-002 -4.081944395E-002
 -4.038927945E-002 -3.993977337E-002 -3.947428945E-002 -3.899295232E-002 -3.849277200E-002
 -3.797704473E-002 -3.744590830E-002 -3.689647981E-002 -3.633197864E-002 -3.575255529E-002
 -3.515544179E-002 -3.454377164E-002 -3.391770750E-002 -3.327460385E-002 -3.261749950E-002
 -3.194656874E-002 -3.125929556E-002 -3.055861566E-002 -2.984471435E-002 -2.911521172E-002
 -2.837293232E-002 -2.761807182E-002 -2.684839258E-002 -2.606660029E-002 -2.527290031E-002
 -2.446520292E-002 -2.364608769E-002 -2.281576897E-002 -2.197231009E-002 -2.111815766E-002
 -2.025353428E-002 -1.937666097E-002 -1.848984499E-002 -1.759331642E-002 -1.668545806E-002
 -1.576843193E-002 -1.484247478E-002 -1.390613474E-002 -1.296142319E-002 -1.200858274E-002
 -1.104632981E-002 -1.007652023E-002 -9.099401709E-003 -8.113861293E-003 -7.121594979E-003
 -6.122854657E-003 -5.116699871E-003 -4.104662953E-003 -3.086999149E-003 -2.062941715E-003
 -1.033856088E-003 0.000000000E+000 -4.630000000E-002 -4.628927640E-002 -4.626068307E-002
 -4.621422755E-002 -4.614635502E-002 -4.606065552E-002 -4.595715166E-002 -4.583232125E-002
 -4.568975677E-002 -4.552949584E-002 -4.534805878E-002 -4.514903040E-002 -4.493246317E-002
 -4.469492967E-002 -4.443999694E-002 -4.416773213E-002 -4.387476962E-002 -4.356464865E-002
 -4.323745080E-002 -4.288988161E-002 -4.252544256E-002 -4.214422942E-002 -4.174302794E-002
 -4.132529206E-002 -4.089113138E-002 -4.043742071E-002 -3.996755679E-002 -3.948166266E-002
 -3.897671072E-002 -3.845603103E-002 -3.791975970E-002 -3.736497485E-002 -3.679493069E-002
 -3.620977587E-002 -3.560670208E-002 -3.498887870E-002 -3.435646643E-002 -3.370677795E-002
 -3.304288915E-002 -3.236497223E-002 -3.167046785E-002 -3.096235007E-002 -3.024080200E-002
 -2.950339886E-002 -2.875300489E-002 -2.798981348E-002 -2.721154051E-002 -2.642093279E-002
 -2.561819334E-002 -2.480118433E-002 -2.397252791E-002 -2.313243605E-002 -2.227892232E-002
 -2.141447748E-002 -2.053932167E-002 -1.965162453E-002 -1.875373903E-002 -1.784589280E-002
 -1.692641559E-002 -1.599751676E-002 -1.505943062E-002 -1.411065060E-002 -1.315323706E-002
 -1.218743021E-002 -1.121189015E-002 -1.022852339E-002 -9.237575204E-003 -8.237874825E-003
 -7.231170536E-003 -6.217711884E-003 -5.196499083E-003 -4.169118396E-003 -3.135822793E-003
 -2.095784779E-003 -1.050425332E-003 0.000000000E+000 -4.685000000E-002 -4.683918444E-002
 -4.681034583E-002 -4.676349163E-002 -4.669503610E-002 -4.660859971E-002 -4.650420481E-002
 -4.637829785E-002 -4.623450173E-002 -4.607285359E-002 -4.588984184E-002 -4.568908183E-002
 -4.547062534E-002 -4.523101237E-002 -4.497384072E-002 -4.469917668E-002 -4.440362125E-002
 -4.409074479E-002 -4.376062784E-002 -4.340994164E-002 -4.304221930E-002 -4.265755535E-002
 -4.225270025E-002 -4.183114017E-002 -4.139298331E-002 -4.093506806E-002 -4.046082412E-002
 -3.997037300E-002 -3.946064944E-002 -3.893501734E-002 -3.839361110E-002 -3.783346990E-002
 -3.725788274E-002 -3.666699644E-002 -3.605796236E-002 -3.543398575E-002 -3.479522536E-002
 -3.413895206E-002 -3.346827880E-002 -3.278337571E-002 -3.208164014E-002 -3.136608448E-002
 -3.063688965E-002 -2.989158600E-002 -2.913307745E-002 -2.836155514E-002 -2.757468845E-002
 -2.677526530E-002 -2.596348638E-002 -2.513716574E-002 -2.429896813E-002 -2.344910313E-002
 -2.258553456E-002 -2.171079729E-002 -2.082510906E-002 -1.992658808E-002 -1.901763307E-002
 -1.809846918E-002 -1.716737312E-002 -1.622660159E-002 -1.527638645E-002 -1.431516645E-002
 -1.334505093E-002 -1.236627767E-002 -1.137745050E-002 -1.038052654E-002 -9.375748698E-003
 -8.361888357E-003 -7.340746094E-003 -6.312569110E-003 -5.276298295E-003 -4.233573839E-003
 -3.184646438E-003 -2.128627843E-003 -1.066994576E-003 0.000000000E+000 -4.740000000E-002
 -4.738909247E-002 -4.736000859E-002 -4.731275571E-002 -4.724371717E-002 -4.715654391E-002
 -4.705125796E-002 -4.692427444E-002 -4.677924669E-002 -4.661621133E-002 -4.643162490E-002
 -4.622913326E-002 -4.600878750E-002 -4.576709507E-002 -4.550768451E-002 -4.523062123E-002
 -4.493247288E-002 -4.461684093E-002 -4.428380487E-002 -4.393000167E-002 -4.355899604E-002
 -4.317088128E-002 -4.276237257E-002 -4.233698828E-002 -4.189483524E-002 -4.143271540E-002
 -4.095409145E-002 -4.045908334E-002 -3.994458815E-002 -3.941400365E-002 -3.886746250E-002
 -3.830196494E-002 -3.772083479E-002 -3.712421702E-002 -3.650922265E-002 -3.587909281E-002
 -3.523398429E-002 -3.457112617E-002 -3.389366846E-002 -3.320177920E-002 -3.249281244E-002
 -3.176981888E-002 -3.103297730E-002 -3.027977315E-002 -2.951315002E-002 -2.873329679E-002
 -2.793783639E-002 -2.712959781E-002 -2.630877941E-002 -2.547314714E-002 -2.462540835E-002
 -2.376577021E-002 -2.289214679E-002 -2.200711710E-002 -2.111089645E-002 -2.020155164E-002
 -1.928152710E-002 -1.835104555E-002 -1.740833065E-002 -1.645568642E-002 -1.549334228E-002
 -1.451968230E-002 -1.353686481E-002 -1.254512514E-002 -1.154301084E-002 -1.053252970E-002
 -9.513922192E-003 -8.485901888E-003 -7.450321652E-003 -6.407426337E-003 -5.356097506E-003
 -4.298029282E-003 -3.233470082E-003 -2.161470907E-003 -1.083563821E-003 0.000000000E+000
 -4.795000000E-002 -4.793900051E-002 -4.790967135E-002 -4.786201978E-002 -4.779239824E-002
 -4.770448810E-002 -4.759831110E-002 -4.747025104E-002 -4.732399165E-002 -4.715956908E-002
 -4.697340796E-002 -4.676918469E-002 -4.654694967E-002 -4.630317776E-002 -4.604152829E-002
 -4.576206578E-002 -4.546132451E-002 -4.514293707E-002 -4.480698191E-002 -4.445006170E-002
